"",,BATERAI,,,
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
B20010,PULSA10,Pcs,5.00,IDR,60.000.00
B20048,KIMBO SOSIS OTAK-OTAK,Pcs,51.00,IDR,51.000.00
b20009,PULSA5,Pcs,4.00,IDR,28.000.00
"",Total LAIN LAIN :,,,IDR,219.500.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
711844330306,ABC MACKERL CHIL155,Pcs,1.00,IDR,9.500.00
8992804113401,PRONAS CORNED BEEF  340G,Pcs,1.00,IDR,27.500.00
8992804900834,PRONAS CLASSIC BEEF 50 GR,Pcs,1.00,IDR,5.000.00
8997021220239,PRONAS ABON SAPI PDAS 20GR,Pcs,1.00,IDR,3.000.00
8997021220246,PRONAS ABON SAPI RS ORI 20GR,Pcs,2.00,IDR,6.000.00
"",Total MAKANAN KALENG :,,,IDR,51.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
089686010947,INDOMIE GORENG 40 X 85 GR,Pcs,1.00,IDR,2.500.00
089686011289,INDOMIE MI KOCOK BDG 75 G,Pcs,3.00,IDR,7.500.00
089686060027,INDOMIE POPMI RASA AYAM 56 G,Pcs,14.00,IDR,70.000.00
089686060126,INDOMIE POP MIE BASO 57g,Pcs,16.00,IDR,80.000.00
089686060362,INDOMIE POPMIE SOTO 77 GR,Pcs,8.00,IDR,40.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
089686060461,INDOMIE POPMIE RS KARI AYAM,Pcs,4.00,IDR,20.000.00
089686060744,INDOMIE POPMIE GORENG 80GR,Pcs,3.00,IDR,18.000.00
089686060775,INDOMIE POPMIE GOR PEDAS 80GR,Pcs,6.00,IDR,36.000.00
8992388112654,MIE ABC CUP GORENG SPC,Pcs,7.00,IDR,42.000.00
8993118731046,BIHUNKU AYAM BAWANG,Pcs,1.00,IDR,1.900.00
8998866200301,MIE SEDAP GORENG 40X91GR,Pcs,3.00,IDR,6.600.00
8998866200578,MIE SEDAP KARI KENTAL SPC 75 G,Pcs,2.00,IDR,4.000.00
"",Total MIE INSTANT :,,,IDR,328.500.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
749921030382,HILO CHOCOLATE AVOCADO 200ML,Pcs,3.00,IDR,22.500.00
8850389108048,MOGU MOGU MANGGA 320ML,Pcs,1.00,IDR,7.500.00
8886008101053,AQUA AQUA 24 X 600 ML,Pcs,53.00,IDR,159.000.00
8886008101091,AQUA AQUA 12 X1500 ML,Pcs,10.00,IDR,45.000.00
8886008101138,AQUA GALON REFILL,Pcs,7.00,IDR,114.000.00
8886008101336,AQUA AQUA 24 X 330ML,Pcs,6.00,IDR,12.000.00
8886057883665,KRATINGDG ENERGY DRIK 150,Pcs,1.00,IDR,5.000.00
8991002121003,GOOD DAY TIRAMISU BLISS 250ML,Pcs,3.00,IDR,18.000.00
8991002121010,GOOD DAY FUNTASTIC MOCACINO 250 ML,Pcs,5.00,IDR,30.000.00
8991002121065,GOOD DAY AVOCADO DELIGHT,Pcs,5.00,IDR,30.000.00
8991002121089,GOOD DAY ORIGINAL CAPUCINO 250ML,Pcs,5.00,IDR,30.000.00
8992388101016,NU GRENTE ORG24X 500ML,Pcs,1.00,IDR,6.000.00
8992388101023,NU GRENTE MADU24X 500ML,Pcs,4.00,IDR,24.000.00
8992388101085,NU GRENTE ORG 24 X330M,Pcs,2.00,IDR,8.000.00
8992388101092,NU GRENTE MADU24X 330ML,Pcs,3.00,IDR,12.000.00
8992388133017,NU MILK TEA 330 ML,Pcs,4.00,IDR,24.000.00
8992388133277,NU GREENTEA JASMINE GULA BATU500ML,Pcs,1.00,IDR,6.000.00
8992388133345,NU TEH TARIKH 330ML,Pcs,2.00,IDR,12.000.00
8992388133529,NU OCEANA 460 ML,Pcs,2.00,IDR,15.000.00
8992388133604,NU OCEANA 330ML,Pcs,6.00,IDR,27.000.00
8992752111818,MIZONE ACTIVE 500ML,Pcs,4.00,IDR,16.000.00
8992761002015,COCA COLA BOTOL 390ML,Pcs,2.00,IDR,9.000.00
8992761002022,SPRITE BOTOL 390ML,Pcs,5.00,IDR,22.500.00
8992761002039,FANTA BOTOL STRWBRY 390ML,Pcs,2.00,IDR,9.000.00
8992761002046,FANTA ROYAL JERUK 390ML,Pcs,2.00,IDR,9.000.00
8992761122317,FRESTEA GR TEH HIJAU500,Pcs,1.00,IDR,6.000.00
8992761122324,FRESTEA GREEN MLTI 500M,Pcs,3.00,IDR,18.000.00
8992761122331,FRESTEA FRTCY APEL 500M,Pcs,4.00,IDR,24.000.00
8992761122348,FRESTEA FRTCY MRKS 500M,Pcs,5.00,IDR,30.000.00
8992761122430,FRESTEA GREEN MADU 500 ML,Pcs,2.00,IDR,12.000.00
8992761122515,FRESTEA JASMINE NON KALORI,Pcs,2.00,IDR,12.000.00
8992761122522,FRESTEA KLASIK 500ML,Pcs,1.00,IDR,6.000.00
8992761139018,ISOTONIK ADES NATURAL 600 ML,Pcs,55.00,IDR,165.000.00
8992761145019,COCA COLA 250 ML,Pcs,7.00,IDR,24.500.00
8992761145026,SPRITE BOTOL 250 ML,Pcs,9.00,IDR,31.500.00
8992761145033,FANTA 250ML,Pcs,3.00,IDR,10.500.00
8992761145071,FANTA ORANGE 250ML,Pcs,1.00,IDR,3.500.00
8992761164539,NUTRIBOOS JERUK 300ML,Pcs,2.00,IDR,13.000.00
8992761164560,NUTRIBOOST APEL 300ML,Pcs,1.00,IDR,6.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8992761164577,NUTRIBOOST MANGO 300ML,Pcs,2.00,IDR,12.000.00
